SMILES,True
O=C(O)c1ccc(O)cc1,-4.675717544702307
CCCOC(=O)c1ccc(O)cc1,-3.086186147616284
ClC1CCCC1,3.653212513775344
O=C(O)c1ccc(O)cc1O,-5.049635145623877
c1cc(N(CC2CO2)CC2CO2)ccc1Cc1ccc(N(CC2CO2)CC2CO2)cc1,-8.619788758288394
CC(C)C1OCCN1CCOC(=O)NCCCCCCNC(=O)OCCN1CCOC1C(C)C,-3.08196966321512
Cc1ccc(S(=O)(=O)c2ccc(O)c(O)c2)cc1,-7.552841968657781
Nc1ccc(C(c2ccc(N)cc2)c2ccc(N)cc2)cc1,-8.092051478387727
CC(C)CCCC(C)CCCC(C)CCCC(C)(O)C(O)CO,-3.586700235918748
CC(C)(C)OC(=O)NC1(C(=O)O)CCC1,-3.494850021680094
CN=C(NCC1CCOC1)N[N+](=O)[O-],-4.301029995663981
C=CC(C)CCC=C(C)C,2.7259116322950483
O=C1CCCCCCC/C=C/CCCCCCO1,-1.6777807052660807
CCOC(OCC)[SiH2]CCCN([Si](C)(C)C)[Si](C)(C)C,-0.3133637307377066
CC(=O)On1ccccc1=O,-1.7700623140920662
CC(C)COC(=O)CCCCC(=O)OCC(C)C,1.3138672203691537
C=CC1CCC(C2CCC(CCCCC)CC2)CC1,-2.1739251972991736
O=C(O)/C=C\C(=O)O,-2.749579997691106
Oc1cc(Cl)cc(Br)c1,-2.1804560644581312
COc1ccc(CCC#N)cc1OC,-2.920818753952376
CCN(CC)c1ccc(C(=O)c2ccc(N(CC)CC)cc2)cc1,-7.142667503568732
CCCCC(CC)COC(=O)C1CCC2OC2C1,-1.3279021420642825
CC(O)C#CC(C)O,-0.5228787452803376
CC(C)C1CCC(O)CC1,0.7993405494535817
CCC(COCCO)(COCCO)COCCO,-3.3736596326249577
c1ccc2c(c1)CC1COCOC21,-0.4559319556497244
OCC(CO)(CBr)CBr,-2.6989700043360187
O=C(O)CS,1.2041199826559248
C=C[Si](C)(C)O[Si](C)(C)C=C,3.230448921378274
O=P(N1CCOCC1)(N1CCOCC1)N1CCOCC1,-5.721246399047171
CCCCCCCCCCCCCCCCCC(=O)NCCCN(C)CCCNC(=O)CCCCCCCCCCCCCCCCC,-5.638272163982407
COC(OC)C(C)(C)CC=C(C)C,1.4913616938342726
CN(C)CCOCCN(C)CCO,1.0
CCCCCCOC(=O)CCC,1.740362689494244
COc1cc(NC(=O)CC(C)=O)c(OC)cc1Cl,-4.508638306165727
CNC(=S)NN,-4.161150909262744
CCCCN(CCO)CCCC,0.9030899869919436
CC(c1ccccc1)c1ccccc1,-0.815677734422843
C=CCCC(=O)CC1CC2CCC1C2,0.380211241711606
CCN(CC)CC(C)O,2.7972675408307164
NCCCNCCNCCCN,2.414973347970818
C=C(C)C(=O)OCCN1CCOC1,0.3010299956639812
OCCOCC#CCOCCO,-2.5850266520291822
CCC1(C)CC(=O)C(C)C(C)(CC)N1OC(C)c1ccccc1,-2.6020599913279625
CCCCCCCCCC(=O)OOC(=O)CCCCCCCCC,-1.0
CCCCOC(=O)C(C)OC(=O)CCC,0.5797835966168101
COC(C)(C)C,4.518513939877888
CCO[Si](C)(C)OCC,3.4367985102318035
CC(C)c1cc(C(C)C)c(N=C=O)c(C(C)C)c1N=C=O,-1.585026652029182
O=C(O)CC(Sc1nc2ccccc2s1)C(=O)O,-4.216811308924743
CCCCCCCCCCCCC1CC(=O)N(C2CC(C)(C)NC(C)(C)C2)C1=O,-4.130768280269024
CC(C)(C)C(=O)OC[C@H]1O[C@H](Br)[C@H](OC(=O)C(C)(C)C)[C@@H](OC(=O)C(C)(C)C)[C@@H]1OC(=O)C(C)(C)C,-5.958607314841775
CC(C)=CCOCC(O)COCC=C(C)C,-0.6575773191777937
COC(=O)Cc1ccccc1,2.0
OCCN1CCOCC1,1.0413926851582251
CC(C)(C)c1ccc2c(c1)C1(c3ccccc3-c3ccc(-c4ccc(N(c5ccc6c(c5)C(C)(C)c5ccccc5-6)c5ccccc5-c5ccccc5)cc4)cc31)c1cc(C(C)(C)C)ccc1-2,-7.050609993355088
CC/C=C\CCOC(C)=O,2.330413773349191
CS(=O)(=O)c1ccc(C=O)c(C(F)(F)F)c1,-3.154901959985743
OB(O)c1cccc(F)c1,-5.958607314841775
CN(CCCN)CCCN,0.6627578316815741
CC1=CC(=O)N(Cc2cccc(CN3C(=O)C=C(C)C3=O)c2)C1=O,-4.301029995663981
O=C(CCS)OCCn1c(=O)n(CCOC(=O)CCS)c(=O)n(CCOC(=O)CCS)c1=O,-3.9208187539523753
C/C=C/C(=O)C1C(C)=CCCC1(C)C,0.505149978319906
CCCCCCC1(C)CCC(=O)O1,1.7781512503836436
CC(C)(C)c1cc(C(C)(C)C)c2op(OCCN(CCOp3oc4c(C(C)(C)C)cc(C(C)(C)C)cc4c4cc(C(C)(C)C)cc(C(C)(C)C)c4o3)CCOp3oc4c(C(C)(C)C)cc(C(C)(C)C)cc4c4cc(C(C)(C)C)cc(C(C)(C)C)c4o3)oc3c(C(C)(C)C)cc(C(C)(C)C)cc3c2c1,-10.397940008672036
CCOC(=O)CC(CC(C)=O)C(=O)OCC,-0.619788758288394
c1ccc2c(NCCCN3CCOCC3)cccc2c1,-2.853871964321762
C=CC(C)(CCC=C(C)C)OC=O,1.5185139398778875
CCCCCCC(C)=O,2.6306922361534424
CCCCCCCCCCCCCCCCOC(C)=O,-2.318758762624413
O=C(O)CC(C(=O)O)c1ccccc1,-3.191789027075778
O=C1OC(=O)C2CCCCC12,-0.5086383061657274
CCCCCCCCN(CCO)CCO,-1.8860566476931635
CCOC(=O)N(CC)c1ccccc1,0.3961993470957364
O=C(C(F)(F)F)C(F)(C(F)(F)F)C(F)(F)F,4.976160168727436
O=Cc1ccccc1C=O,-0.2518119729937995
O=C(O)c1cc(Br)nn1-c1ncccc1Cl,-6.881702198667224
CCCCCCCCCC(C)C=O,0.6532125137753437
O=C[C@H](O)[C@@H](O)[C@@H](O)CO,-7.198116292874761
C#C[C@]1(OC(C)=O)CC[C@H]2[C@@H]3CC=C4C=C(OCC)CC[C@@H]4[C@H]3CC[C@@]21C,-5.468521082957745
CCCCCCOC(=O)CC,2.278753600952829
C=CC1COC(CC(C)C)O1,2.3364597338485296
CCCCC(CC)CO[P+](=O)OCC(CC)CCCC,-3.522878745280338
N#Cc1cccc([N+](=O)[O-])c1C#N,-4.698970004336019
NCC1C2CCC(C2)C1CN,1.3222192947339193
CCOC(=O)CC(C)=O,1.6232492903979006
C=CC(=O)OCCCCOC(=O)C=C,-0.0409586076789063
O=Cc1ccccc1Cl,0.919078092376074
O=C=NCC1CCCC(CN=C=O)C1,-0.6989700043360187
Oc1ccc(Cl)cc1,0.8808135922807914
Nc1ccc([N+](=O)[O-])c(C(=O)O)c1,-8.10790539730952
CCC1CCC(c2ccc(O)cc2)OC1,-3.795880017344075
CC(C)[C@@H]1CC[C@@H](C)C[C@H]1C(=O)NCCc1ccccn1,-3.522878745280338
CC(=O)CC(=O)Nc1ccccc1,-3.795880017344075
C=COCCCN,2.8260748027008264
FC(F)OC(F)(C(F)(F)F)C(F)(F)Cl,4.56925683332861
CC1=CCCC2(C)C(OC=O)C(C)CCC12C,-0.1938200260161128
CCCCC(=O)c1ccc(C2CCC(CCC)CC2)cc1,-4.187086643357144
CC(CC(C)(C)C)CP(=O)(O)CC(C)CC(C)(C)C,-2.619788758288394
OC/C(Br)=C(\Br)CO,-2.368556230986828
CCCCCCCCCOC(=O)c1ccc(C(=O)OCCCCCCCCC)c(C(=O)OCCCCCCCCC)c1,-7.1249387366083
COc1cc(NS(=O)(=O)c2ccccc2)c2c(c1N)C(=O)c1ccccc1C2=O,-10.43297363384094
O=C(O)C1COc2ccccc2O1,-3.494850021680094
CC(=O)O[C@@H]1C[C@H](C)CC[C@H]1C(C)C,1.7853298350107671
CC[Si](C#CCCO[Si](CC)(CC)CC)(CC)CC,-0.6020599913279624
C=CC(C)(CCC=C(C)C)OC(=O)CC,0.9912260756924948
CC1CCC(=O)O1,1.6434526764861874
CCC(CO)(CO)C(=O)O,-4.795880017344075
O=C(CS)OCC(COC(=O)CS)(COC(=O)CS)COC(=O)CS,-2.958607314841775
CCC(=O)OCc1ccccc1,1.0791812460476249
CCCCCCN(CCCCCC)CCCCCC,-0.3279021420642826
CCCC[C@H]1CO[C@H](c2ccc(Br)cc2)OC1,-3.136677139879544
CC(C)(C)Cl,4.599883072073688
O=S1(=O)C=CCO1,-1.7535999098457151
CCCC1CCC(c2cc(C(C)(C)C)c(O)c(C(C)(C)C)c2)CC1,-4.318758762624412
CC(C)C=NCC1(C)CC(N=CC(C)C)CC(C)(C)C1,-0.6777807052660807
N#CCCCCCCC#N,-1.0457574905606752
CCOC(=O)[C@@H](N)[C@@H](C)O,-0.0947439512515487
OC1CCc2[nH]c3ccccc3c2C1,-4.091514981121351
C=CC1CCCCC1,3.392696953259666
c1ccc(COP(OCc2ccccc2)OCc2ccccc2)cc1,-4.096910013008056
CCOC=C(C(=O)OCC)C(=O)OCC,-1.0861861476162833
O=C(O)CCCCCCCCCCCCCCC(=O)N[C@@H](CCC(=O)ON1C(=O)CCC1=O)C(=O)O,-2.619788758288394
CC1(C)CC(=O)CC(C)(C)N1[O],0.3529539117100877
CO[Si](CCCNC(=O)OCCCCCCOC(=O)NCCC[Si](OC)(OC)OC)(OC)OC,-2.677780705266081
O=S1(=O)OCCO1,0.2304489213782739
O=C1CCO1,2.656380737050616
CC(C)(C)CC(C)(C)SSSC(C)(C)CC(C)(C)C,-1.530177984021837
CC(=O)O[Si](C)(OC(C)=O)OC(C)=O,0.9247959957979122
O=CN1CCOCC1,0.6989700043360189
C/C=C/CCC1CCCC(=O)O1,-0.6575773191777937
